Image_Name,Small_DCA,Medium_DCA,Large_DCA,Oth
ISIC2019_0058249_mel_MASK.png,0,1,0,0
ISIC2019_0058255_mel_MASK.png,1,0,0,0
ISIC2019_0058256_mel_MASK.png,1,0,0,0
ISIC2019_0058284_mel_MASK.png,0,1,0,0
ISIC2019_0058303_mel_MASK.png,0,0,0,1
ISIC2019_0058315_mel_MASK.png,0,1,0,0
ISIC2019_0058319_mel_MASK.png,1,0,0,0
ISIC2019_0058332_mel_MASK.png,0,0,0,1
ISIC2019_0058341_mel_MASK.png,0,1,0,0
ISIC2019_0058344_mel_MASK.png,0,0,1,0
ISIC2019_0058346_mel_MASK.png,1,0,0,0
ISIC2019_0058362_mel_MASK.png,0,1,0,0
ISIC2019_0058366_mel_MASK.png,1,0,0,0
ISIC2019_0058376_mel_MASK.png,0,1,0,0
ISIC2019_0058399_mel_MASK.png,1,0,0,0
ISIC2019_0058414_mel_MASK.png,0,1,0,0
ISIC2019_0058426_mel_MASK.png,0,0,0,1
ISIC2019_0058439_mel_MASK.png,0,1,0,0
ISIC2019_0058465_mel_MASK.png,0,1,0,0
ISIC2019_0058471_mel_MASK.png,0,0,1,0
ISIC2019_0058501_mel_MASK.png,1,0,0,0
ISIC2019_0058508_mel_MASK.png,1,0,0,0
ISIC2019_0058526_mel_MASK.png,1,0,0,0
ISIC2019_0058559_mel_MASK.png,1,0,0,0
ISIC2019_0058580_mel_MASK.png,1,0,0,0
ISIC2019_0058625_mel_MASK.png,1,0,0,0
ISIC2019_0058630_mel_MASK.png,0,1,0,0
ISIC2019_0058644_mel_MASK.png,0,0,1,0
ISIC2019_0058645_mel_MASK.png,1,0,0,0
ISIC2019_0058647_mel_MASK.png,0,1,0,0
ISIC2019_0058660_mel_MASK.png,0,0,1,0
ISIC2019_0058666_mel_MASK.png,1,0,0,0
ISIC2019_0058716_mel_MASK.png,1,0,0,0
ISIC2019_0058723_mel_MASK.png,1,0,0,0
ISIC2019_0058724_mel_MASK.png,0,1,0,0
ISIC2019_0058753_mel_MASK.png,1,0,0,0
ISIC2019_0058763_mel_MASK.png,0,1,0,0
ISIC2019_0058781_mel_MASK.png,1,0,0,0
ISIC2019_0058790_mel_MASK.png,0,0,1,0
ISIC2019_0058794_mel_MASK.png,1,0,0,0
ISIC2019_0058798_mel_MASK.png,1,0,0,0
ISIC2019_0058807_mel_MASK.png,0,0,1,0
ISIC2019_0058836_mel_MASK.png,1,0,0,0
ISIC2019_0058837_mel_MASK.png,0,1,0,0
ISIC2019_0058840_mel_MASK.png,0,1,0,0
ISIC2019_0058851_mel_MASK.png,1,0,0,0
ISIC2019_0058858_mel_MASK.png,1,0,0,0
ISIC2019_0058863_mel_MASK.png,1,0,0,0
ISIC2019_0058866_mel_MASK.png,0,1,0,0
ISIC2019_0058876_mel_MASK.png,0,0,1,0
ISIC2019_0058880_mel_MASK.png,0,1,0,0
ISIC2019_0058909_mel_MASK.png,1,0,0,0
ISIC2019_0058910_mel_MASK.png,0,0,1,0
ISIC2019_0058935_mel_MASK.png,0,1,0,0
ISIC2019_0058947_mel_MASK.png,1,0,0,0
ISIC2019_0058959_mel_MASK.png,0,1,0,0
ISIC2019_0058999_mel_MASK.png,1,0,0,0
ISIC2019_0059005_mel_MASK.png,1,0,0,0
ISIC2019_0059027_mel_MASK.png,0,1,0,0
ISIC2019_0059052_mel_MASK.png,0,1,0,0
ISIC2019_0059069_mel_MASK.png,0,1,0,0
ISIC2019_0059077_mel_MASK.png,0,1,0,0
ISIC2019_0059082_mel_MASK.png,0,1,0,0
ISIC2019_0059089_mel_MASK.png,0,0,1,0
ISIC2019_0059092_mel_MASK.png,0,1,0,0
ISIC2019_0059104_mel_MASK.png,0,0,1,0
ISIC2019_0059129_mel_MASK.png,0,1,0,0
ISIC2019_0059141_mel_MASK.png,1,0,0,0
ISIC2019_0059147_mel_MASK.png,1,0,0,0
ISIC2019_0059165_mel_MASK.png,1,0,0,0
ISIC2019_0059181_mel_MASK.png,0,0,1,0
ISIC2019_0059202_mel_MASK.png,0,1,0,0
ISIC2019_0059209_mel_MASK.png,1,0,0,0
ISIC2019_0059216_mel_MASK.png,1,0,0,0
ISIC2019_0059218_mel_MASK.png,1,0,0,0
ISIC2019_0059229_mel_MASK.png,1,0,0,0
ISIC2019_0059232_mel_MASK.png,1,0,0,0
ISIC2019_0059248_mel_MASK.png,1,0,0,0
ISIC2019_0059253_mel_MASK.png,1,0,0,0
ISIC2019_0059264_mel_MASK.png,1,0,0,0
ISIC2019_0059270_mel_MASK.png,1,0,0,0
ISIC2019_0059273_mel_MASK.png,1,0,0,0
ISIC2019_0059291_mel_MASK.png,0,1,0,0
ISIC2019_0059294_mel_MASK.png,1,0,0,0
ISIC2019_0059301_mel_MASK.png,0,1,0,0
ISIC2019_0059313_mel_MASK.png,0,0,1,0
ISIC2019_0059314_mel_MASK.png,1,0,0,0
ISIC2019_0059336_mel_MASK.png,1,0,0,0
ISIC2019_0059346_mel_MASK.png,0,1,0,0
ISIC2019_0059349_mel_MASK.png,1,0,0,0
ISIC2019_0059358_mel_MASK.png,1,0,0,0
ISIC2019_0059361_mel_MASK.png,1,0,0,0
ISIC2019_0059362_mel_MASK.png,1,0,0,0
ISIC2019_0059382_mel_MASK.png,1,0,0,0
ISIC2019_0059386_mel_MASK.png,0,0,1,0
ISIC2019_0059387_mel_MASK.png,1,0,0,0
ISIC2019_0059420_mel_MASK.png,0,1,0,0
ISIC2019_0059423_mel_MASK.png,0,0,1,0
ISIC2019_0059427_mel_MASK.png,1,0,0,0
ISIC2019_0059443_mel_MASK.png,1,0,0,0
ISIC2019_0059444_mel_MASK.png,1,0,0,0
ISIC2019_0059448_mel_MASK.png,1,0,0,0
ISIC2019_0059473_mel_MASK.png,1,0,0,0
ISIC2019_0059481_mel_MASK.png,0,1,0,0
ISIC2019_0059486_mel_MASK.png,0,1,0,0
ISIC2019_0059488_mel_MASK.png,1,0,0,0
ISIC2019_0059495_mel_MASK.png,1,0,0,0
ISIC2019_0059506_mel_MASK.png,1,0,0,0
ISIC2019_0059525_mel_MASK.png,0,1,0,0
ISIC2019_0059538_mel_MASK.png,0,1,0,0
ISIC2019_0059547_mel_MASK.png,1,0,0,0
ISIC2019_0059551_mel_MASK.png,1,0,0,0
ISIC2019_0059569_mel_MASK.png,0,0,0,1
ISIC2019_0059595_mel_MASK.png,1,0,0,0
ISIC2019_0059597_mel_MASK.png,0,0,1,0
ISIC2019_0059611_mel_MASK.png,1,0,0,0
ISIC2019_0059631_mel_MASK.png,0,0,1,0
ISIC2019_0059668_mel_MASK.png,0,0,1,0
ISIC2019_0059686_mel_MASK.png,0,0,0,1
ISIC2019_0059697_mel_MASK.png,1,0,0,0
ISIC2019_0059703_mel_MASK.png,1,0,0,0
ISIC2019_0059707_mel_MASK.png,1,0,0,0
ISIC2019_0059733_mel_MASK.png,0,0,1,0
ISIC2019_0059768_mel_MASK.png,1,0,0,0
ISIC2019_0059773_mel_MASK.png,0,0,0,1
ISIC2019_0059785_mel_MASK.png,0,0,1,0
ISIC2019_0059808_mel_MASK.png,1,0,0,0
ISIC2019_0059814_mel_MASK.png,1,0,0,0
ISIC2019_0059816_mel_MASK.png,0,1,0,0
ISIC2019_0059830_mel_MASK.png,0,1,0,0
ISIC2019_0059836_mel_MASK.png,1,0,0,0
ISIC2019_0059869_mel_MASK.png,1,0,0,0
ISIC2019_0059879_mel_MASK.png,1,0,0,0
ISIC2019_0059884_mel_MASK.png,0,0,1,0
ISIC2019_0059897_mel_MASK.png,0,0,1,0
ISIC2019_0059905_mel_MASK.png,0,1,0,0
ISIC2019_0059943_mel_MASK.png,0,1,0,0
ISIC2019_0059976_mel_MASK.png,1,0,0,0
ISIC2019_0059992_mel_MASK.png,1,0,0,0
ISIC2019_0060022_mel_MASK.png,0,0,1,0
ISIC2019_0060032_mel_MASK.png,0,0,1,0
ISIC2019_0060091_mel_MASK.png,1,0,0,0
ISIC2019_0060096_mel_MASK.png,0,1,0,0
ISIC2019_0060114_mel_MASK.png,0,0,1,0
ISIC2019_0060118_mel_MASK.png,0,0,1,0
ISIC2019_0060132_mel_MASK.png,0,1,0,0
ISIC2019_0060147_mel_MASK.png,1,0,0,0
ISIC2019_0060148_mel_MASK.png,0,0,1,0
ISIC2019_0060150_mel_MASK.png,0,0,1,0
ISIC2019_0060152_mel_MASK.png,0,1,0,0
ISIC2019_0060153_mel_MASK.png,0,0,1,0
ISIC2019_0060154_mel_MASK.png,0,0,1,0
ISIC2019_0060159_mel_MASK.png,0,0,1,0
ISIC2019_0060215_mel_MASK.png,0,1,0,0
ISIC2019_0060216_mel_MASK.png,0,0,1,0
ISIC2019_0060219_mel_MASK.png,0,1,0,0
ISIC2019_0060239_mel_MASK.png,1,0,0,0
ISIC2019_0060256_mel_MASK.png,0,1,0,0
ISIC2019_0060313_mel_MASK.png,0,1,0,0
ISIC2019_0060341_mel_MASK.png,1,0,0,0
ISIC2019_0060342_mel_MASK.png,0,0,0,1
ISIC2019_0060375_mel_MASK.png,0,1,0,0
ISIC2019_0060376_mel_MASK.png,1,0,0,0
ISIC2019_0060390_mel_MASK.png,0,1,0,0
ISIC2019_0060399_mel_MASK.png,0,1,0,0
ISIC2019_0060403_mel_MASK.png,0,0,0,1
ISIC2019_0060406_mel_MASK.png,0,1,0,0
ISIC2019_0060487_mel_MASK.png,1,0,0,0
ISIC2019_0060495_mel_MASK.png,0,1,0,0
ISIC2019_0060506_mel_MASK.png,0,1,0,0
ISIC2019_0060521_mel_MASK.png,0,0,1,0
ISIC2019_0060525_mel_MASK.png,1,0,0,0
ISIC2019_0060526_mel_MASK.png,0,1,0,0
ISIC2019_0060558_mel_MASK.png,1,0,0,0
ISIC2019_0060559_mel_MASK.png,1,0,0,0
ISIC2019_0060577_mel_MASK.png,0,1,0,0
ISIC2019_0060585_mel_MASK.png,1,0,0,0
ISIC2019_0060586_mel_MASK.png,0,0,0,1
ISIC2019_0060589_mel_MASK.png,0,0,0,1
ISIC2019_0060629_mel_MASK.png,0,1,0,0
ISIC2019_0060630_mel_MASK.png,0,0,1,0
ISIC2019_0060654_mel_MASK.png,0,1,0,0
ISIC2019_0060659_mel_MASK.png,0,1,0,0
ISIC2019_0060660_mel_MASK.png,1,0,0,0
ISIC2019_0060665_mel_MASK.png,0,0,1,0
ISIC2019_0060671_mel_MASK.png,0,0,1,0
ISIC2019_0060677_mel_MASK.png,0,1,0,0
ISIC2019_0060679_mel_MASK.png,1,0,0,0
ISIC2019_0060693_mel_MASK.png,1,0,0,0
ISIC2019_0060698_mel_MASK.png,0,1,0,0
ISIC2019_0060713_mel_MASK.png,0,0,0,1
ISIC2019_0060728_mel_MASK.png,0,0,1,0
ISIC2019_0060731_mel_MASK.png,0,1,0,0
ISIC2019_0060741_mel_MASK.png,1,0,0,0
ISIC2019_0060749_mel_MASK.png,0,1,0,0
ISIC2019_0060795_mel_MASK.png,0,0,1,0
ISIC2019_0060817_mel_MASK.png,0,1,0,0
ISIC2019_0060827_mel_MASK.png,0,1,0,0
ISIC2019_0060829_mel_MASK.png,0,1,0,0
ISIC2019_0060834_mel_MASK.png,1,0,0,0
ISIC2019_0060845_mel_MASK.png,0,1,0,0
ISIC2019_0060854_mel_MASK.png,0,1,0,0
ISIC2019_0060883_mel_MASK.png,0,0,0,1
ISIC2019_0060893_mel_MASK.png,1,0,0,0
ISIC2019_0060934_mel_MASK.png,1,0,0,0
ISIC2019_0060936_mel_MASK.png,0,1,0,0
ISIC2019_0060946_mel_MASK.png,0,1,0,0
ISIC2019_0060967_mel_MASK.png,1,0,0,0
ISIC2019_0060968_mel_MASK.png,0,0,1,0
ISIC2019_0060975_mel_MASK.png,1,0,0,0
ISIC2019_0060979_mel_MASK.png,0,1,0,0
ISIC2019_0060999_mel_MASK.png,1,0,0,0
ISIC2019_0061000_mel_MASK.png,1,0,0,0
ISIC2019_0061002_mel_MASK.png,0,1,0,0
ISIC2019_0061003_mel_MASK.png,1,0,0,0
ISIC2019_0061008_mel_MASK.png,1,0,0,0
ISIC2019_0061011_mel_MASK.png,0,1,0,0
ISIC2019_0061021_mel_MASK.png,1,0,0,0
ISIC2019_0061025_mel_MASK.png,1,0,0,0
ISIC2019_0061067_mel_MASK.png,1,0,0,0
ISIC2019_0061077_mel_MASK.png,1,0,0,0
ISIC2019_0061078_mel_MASK.png,1,0,0,0
ISIC2019_0061086_mel_MASK.png,1,0,0,0
ISIC2019_0061092_mel_MASK.png,0,1,0,0
ISIC2019_0061112_mel_MASK.png,0,1,0,0
ISIC2019_0061125_mel_MASK.png,1,0,0,0
ISIC2019_0061131_mel_MASK.png,0,1,0,0
ISIC2019_0061134_mel_MASK.png,0,1,0,0
ISIC2019_0061139_mel_MASK.png,0,0,1,0
ISIC2019_0061141_mel_MASK.png,0,1,0,0
ISIC2019_0061158_mel_MASK.png,0,1,0,0
ISIC2019_0061159_mel_MASK.png,0,1,0,0
ISIC2019_0061165_mel_MASK.png,1,0,0,0
ISIC2019_0061184_mel_MASK.png,0,1,0,0
ISIC2019_0061194_mel_MASK.png,0,0,1,0
ISIC2019_0061224_mel_MASK.png,1,0,0,0
ISIC2019_0061244_mel_MASK.png,1,0,0,0
ISIC2019_0061250_mel_MASK.png,1,0,0,0
ISIC2019_0061252_mel_MASK.png,0,1,0,0
ISIC2019_0061281_mel_MASK.png,0,1,0,0
ISIC2019_0061293_mel_MASK.png,0,1,0,0
ISIC2019_0061300_mel_MASK.png,0,0,0,1
ISIC2019_0061315_mel_MASK.png,1,0,0,0
ISIC2019_0061336_mel_MASK.png,0,0,1,0
ISIC2019_0061355_mel_MASK.png,0,1,0,0
ISIC2019_0061359_mel_MASK.png,1,0,0,0
ISIC2019_0061362_mel_MASK.png,0,0,1,0
ISIC2019_0061369_mel_MASK.png,0,0,1,0
ISIC2019_0061411_mel_MASK.png,0,1,0,0
ISIC2019_0061418_mel_MASK.png,0,0,0,1
ISIC2019_0061454_mel_MASK.png,1,0,0,0
ISIC2019_0061491_mel_MASK.png,0,1,0,0
ISIC2019_0061496_mel_MASK.png,0,1,0,0
ISIC2019_0061502_mel_MASK.png,0,1,0,0
ISIC2019_0061508_mel_MASK.png,0,1,0,0
ISIC2019_0061509_mel_MASK.png,0,1,0,0
ISIC2019_0061520_mel_MASK.png,0,1,0,0
ISIC2019_0061532_mel_MASK.png,0,0,1,0
ISIC2019_0061533_mel_MASK.png,0,0,1,0
ISIC2019_0061549_mel_MASK.png,0,1,0,0
ISIC2019_0061554_mel_MASK.png,0,1,0,0
ISIC2019_0061556_mel_MASK.png,0,0,1,0
ISIC2019_0061575_mel_MASK.png,0,0,1,0
ISIC2019_0061580_mel_MASK.png,1,0,0,0
ISIC2019_0061581_mel_MASK.png,0,0,0,1
ISIC2019_0061606_mel_MASK.png,1,0,0,0
ISIC2019_0061624_mel_MASK.png,0,1,0,0
ISIC2019_0061626_mel_MASK.png,1,0,0,0
ISIC2019_0061630_mel_MASK.png,0,1,0,0
ISIC2019_0061636_mel_MASK.png,1,0,0,0
ISIC2019_0061643_mel_MASK.png,0,0,1,0
ISIC2019_0061647_mel_MASK.png,1,0,0,0
ISIC2019_0061685_mel_MASK.png,0,0,0,1
ISIC2019_0061699_mel_MASK.png,1,0,0,0
ISIC2019_0061701_mel_MASK.png,0,1,0,0
ISIC2019_0061705_mel_MASK.png,0,0,0,1
ISIC2019_0061709_mel_MASK.png,0,1,0,0
ISIC2019_0061715_mel_MASK.png,0,0,1,0
ISIC2019_0061735_mel_MASK.png,1,0,0,0
ISIC2019_0061751_mel_MASK.png,1,0,0,0
ISIC2019_0061756_mel_MASK.png,1,0,0,0
ISIC2019_0061761_mel_MASK.png,0,1,0,0
ISIC2019_0061770_mel_MASK.png,0,0,1,0
ISIC2019_0061791_mel_MASK.png,0,0,0,1
ISIC2019_0061798_mel_MASK.png,1,0,0,0
ISIC2019_0061799_mel_MASK.png,1,0,0,0
ISIC2019_0061806_mel_MASK.png,1,0,0,0
ISIC2019_0061812_mel_MASK.png,1,0,0,0
ISIC2019_0061829_mel_MASK.png,0,0,1,0
ISIC2019_0061831_mel_MASK.png,0,0,0,1
ISIC2019_0061880_mel_MASK.png,1,0,0,0
ISIC2019_0061894_mel_MASK.png,0,0,1,0
ISIC2019_0061915_mel_MASK.png,0,0,1,0
ISIC2019_0061921_mel_MASK.png,1,0,0,0
ISIC2019_0061926_mel_MASK.png,0,1,0,0
ISIC2019_0061936_mel_MASK.png,1,0,0,0
ISIC2019_0061944_mel_MASK.png,0,1,0,0
ISIC2019_0061960_mel_MASK.png,0,1,0,0
ISIC2019_0061971_mel_MASK.png,1,0,0,0
ISIC2019_0061994_mel_MASK.png,0,0,1,0
ISIC2019_0061997_mel_MASK.png,0,1,0,0
ISIC2019_0062016_mel_MASK.png,1,0,0,0
ISIC2019_0062026_mel_MASK.png,0,1,0,0
ISIC2019_0062029_mel_MASK.png,0,1,0,0
ISIC2019_0062031_mel_MASK.png,1,0,0,0
ISIC2019_0062042_mel_MASK.png,1,0,0,0
ISIC2019_0062048_mel_MASK.png,0,1,0,0
ISIC2019_0062077_mel_MASK.png,1,0,0,0
ISIC2019_0062084_mel_MASK.png,0,0,0,1
ISIC2019_0062087_mel_MASK.png,1,0,0,0
ISIC2019_0062102_mel_MASK.png,1,0,0,0
ISIC2019_0062103_mel_MASK.png,0,0,1,0
ISIC2019_0062112_mel_MASK.png,0,1,0,0
ISIC2019_0062133_mel_MASK.png,1,0,0,0
ISIC2019_0062138_mel_MASK.png,0,1,0,0
ISIC2019_0062161_mel_MASK.png,0,1,0,0
ISIC2019_0062162_mel_MASK.png,0,0,1,0
ISIC2019_0062171_mel_MASK.png,0,0,1,0
ISIC2019_0062181_mel_MASK.png,0,1,0,0
ISIC2019_0062196_mel_MASK.png,1,0,0,0
ISIC2019_0062204_mel_MASK.png,1,0,0,0
ISIC2019_0062208_mel_MASK.png,1,0,0,0
ISIC2019_0062235_mel_MASK.png,1,0,0,0
ISIC2019_0062286_mel_MASK.png,1,0,0,0
ISIC2019_0062296_mel_MASK.png,0,1,0,0
ISIC2019_0062301_mel_MASK.png,0,0,0,1
ISIC2019_0062313_mel_MASK.png,0,1,0,0
ISIC2019_0062339_mel_MASK.png,0,1,0,0
ISIC2019_0062350_mel_MASK.png,0,1,0,0
ISIC2019_0062359_mel_MASK.png,1,0,0,0
ISIC2019_0062364_mel_MASK.png,1,0,0,0
ISIC2019_0062382_mel_MASK.png,1,0,0,0
ISIC2019_0062389_mel_MASK.png,1,0,0,0
ISIC2019_0062407_mel_MASK.png,0,1,0,0
ISIC2019_0062423_mel_MASK.png,0,1,0,0
ISIC2019_0062442_mel_MASK.png,1,0,0,0
ISIC2019_0062443_mel_MASK.png,1,0,0,0
ISIC2019_0062447_mel_MASK.png,0,0,1,0
ISIC2019_0062474_mel_MASK.png,0,1,0,0
ISIC2019_0062497_mel_MASK.png,0,0,1,0
ISIC2019_0062523_mel_MASK.png,0,0,1,0
ISIC2019_0062559_mel_MASK.png,0,0,1,0
ISIC2019_0062575_mel_MASK.png,0,0,1,0
ISIC2019_0062602_mel_MASK.png,0,0,1,0
ISIC2019_0062628_mel_MASK.png,0,0,1,0
ISIC2019_0062632_mel_MASK.png,0,0,0,1
ISIC2019_0062633_mel_MASK.png,0,1,0,0
ISIC2019_0062636_mel_MASK.png,1,0,0,0
ISIC2019_0062639_mel_MASK.png,1,0,0,0
ISIC2019_0062684_mel_MASK.png,0,0,1,0
ISIC2019_0062686_mel_MASK.png,0,1,0,0
ISIC2019_0062688_mel_MASK.png,0,1,0,0
ISIC2019_0062702_mel_MASK.png,0,0,1,0
ISIC2019_0062708_mel_MASK.png,1,0,0,0
ISIC2019_0062709_mel_MASK.png,1,0,0,0
ISIC2019_0062712_mel_MASK.png,0,0,1,0
ISIC2019_0062713_mel_MASK.png,1,0,0,0
ISIC2019_0062724_mel_MASK.png,0,0,1,0
ISIC2019_0062734_mel_MASK.png,1,0,0,0
ISIC2019_0062762_mel_MASK.png,1,0,0,0
ISIC2019_0062765_mel_MASK.png,0,0,0,1
ISIC2019_0062770_mel_MASK.png,1,0,0,0
ISIC2019_0062806_mel_MASK.png,1,0,0,0
ISIC2019_0062816_mel_MASK.png,0,0,1,0
ISIC2019_0062821_mel_MASK.png,0,0,1,0
ISIC2019_0062827_mel_MASK.png,0,0,0,1
ISIC2019_0062844_mel_MASK.png,0,1,0,0
ISIC2019_0062864_mel_MASK.png,0,1,0,0
ISIC2019_0062869_mel_MASK.png,0,1,0,0
ISIC2019_0062912_mel_MASK.png,0,1,0,0
ISIC2019_0062919_mel_MASK.png,0,1,0,0
ISIC2019_0062925_mel_MASK.png,1,0,0,0
ISIC2019_0062948_mel_MASK.png,0,1,0,0
ISIC2019_0062970_mel_MASK.png,0,0,0,1
ISIC2019_0062978_mel_MASK.png,0,1,0,0
ISIC2019_0062980_mel_MASK.png,0,0,1,0
ISIC2019_0062991_mel_MASK.png,0,0,1,0
ISIC2019_0062992_mel_MASK.png,0,0,1,0
ISIC2019_0062994_mel_MASK.png,1,0,0,0
ISIC2019_0063002_mel_MASK.png,0,0,1,0
ISIC2019_0063018_mel_MASK.png,1,0,0,0
ISIC2019_0063027_mel_MASK.png,0,1,0,0
ISIC2019_0063032_mel_MASK.png,0,0,1,0
ISIC2019_0063061_mel_MASK.png,1,0,0,0
ISIC2019_0063067_mel_MASK.png,1,0,0,0
ISIC2019_0063070_mel_MASK.png,1,0,0,0
ISIC2019_0063077_mel_MASK.png,0,0,1,0
ISIC2019_0063081_mel_MASK.png,1,0,0,0
ISIC2019_0063087_mel_MASK.png,0,0,1,0
ISIC2019_0063093_mel_MASK.png,0,1,0,0
ISIC2019_0063102_mel_MASK.png,0,0,1,0
ISIC2019_0063133_mel_MASK.png,0,1,0,0
ISIC2019_0063153_mel_MASK.png,1,0,0,0
ISIC2019_0063157_mel_MASK.png,0,1,0,0
ISIC2019_0063164_mel_MASK.png,1,0,0,0
ISIC2019_0063168_mel_MASK.png,1,0,0,0
ISIC2019_0063172_mel_MASK.png,1,0,0,0
ISIC2019_0063174_mel_MASK.png,0,1,0,0
ISIC2019_0063180_mel_MASK.png,0,0,1,0
ISIC2019_0063191_mel_MASK.png,0,0,0,1
ISIC2019_0063208_mel_MASK.png,0,1,0,0
ISIC2019_0063223_mel_MASK.png,0,0,1,0
ISIC2019_0063225_mel_MASK.png,1,0,0,0
ISIC2019_0063233_mel_MASK.png,1,0,0,0
ISIC2019_0063241_mel_MASK.png,1,0,0,0
ISIC2019_0063243_mel_MASK.png,0,0,0,1
ISIC2019_0063258_mel_MASK.png,1,0,0,0
ISIC2019_0063266_mel_MASK.png,1,0,0,0
ISIC2019_0063295_mel_MASK.png,1,0,0,0
ISIC2019_0063300_mel_MASK.png,1,0,0,0
ISIC2019_0063362_mel_MASK.png,1,0,0,0
ISIC2019_0063373_mel_MASK.png,0,0,1,0
ISIC2019_0063428_mel_MASK.png,0,0,1,0
ISIC2019_0063443_mel_MASK.png,0,0,1,0
ISIC2019_0063450_mel_MASK.png,0,1,0,0
ISIC2019_0063457_mel_MASK.png,1,0,0,0
ISIC2019_0063464_mel_MASK.png,0,0,1,0
ISIC2019_0063467_mel_MASK.png,1,0,0,0
ISIC2019_0063521_mel_MASK.png,0,0,1,0
ISIC2019_0063568_mel_MASK.png,1,0,0,0
ISIC2019_0063598_mel_MASK.png,1,0,0,0
ISIC2019_0063601_mel_MASK.png,0,1,0,0
ISIC2019_0063606_mel_MASK.png,1,0,0,0
ISIC2019_0063617_mel_MASK.png,0,0,0,1
ISIC2019_0063630_mel_MASK.png,0,0,1,0
ISIC2019_0063664_mel_MASK.png,0,0,0,1
ISIC2019_0063680_mel_MASK.png,1,0,0,0
ISIC2019_0063687_mel_MASK.png,0,1,0,0
ISIC2019_0063704_mel_MASK.png,0,0,1,0
ISIC2019_0063723_mel_MASK.png,1,0,0,0
ISIC2019_0063725_mel_MASK.png,1,0,0,0
ISIC2019_0063732_mel_MASK.png,1,0,0,0
ISIC2019_0063753_mel_MASK.png,1,0,0,0
ISIC2019_0063757_mel_MASK.png,1,0,0,0
ISIC2019_0063766_mel_MASK.png,1,0,0,0
ISIC2019_0063769_mel_MASK.png,1,0,0,0
ISIC2019_0063775_mel_MASK.png,0,0,1,0
ISIC2019_0063792_mel_MASK.png,0,1,0,0
ISIC2019_0063829_mel_MASK.png,1,0,0,0
ISIC2019_0063836_mel_MASK.png,0,0,1,0
ISIC2019_0063842_mel_MASK.png,1,0,0,0
ISIC2019_0063845_mel_MASK.png,0,0,0,1
ISIC2019_0063852_mel_MASK.png,1,0,0,0
ISIC2019_0063872_mel_MASK.png,0,1,0,0
ISIC2019_0063897_mel_MASK.png,1,0,0,0
ISIC2019_0063926_mel_MASK.png,1,0,0,0
ISIC2019_0063930_mel_MASK.png,0,0,1,0
ISIC2019_0063945_mel_MASK.png,1,0,0,0
ISIC2019_0063946_mel_MASK.png,1,0,0,0
ISIC2019_0063950_mel_MASK.png,0,0,1,0
ISIC2019_0063958_mel_MASK.png,0,1,0,0
ISIC2019_0063961_mel_MASK.png,0,1,0,0
ISIC2019_0063971_mel_MASK.png,1,0,0,0
ISIC2019_0063981_mel_MASK.png,0,1,0,0
ISIC2019_0063988_mel_MASK.png,1,0,0,0
ISIC2019_0064006_mel_MASK.png,0,1,0,0
ISIC2019_0064010_mel_MASK.png,1,0,0,0
ISIC2019_0064026_mel_MASK.png,1,0,0,0
ISIC2019_0064058_mel_MASK.png,0,1,0,0
ISIC2019_0064072_mel_MASK.png,1,0,0,0
ISIC2019_0064079_mel_MASK.png,1,0,0,0
ISIC2019_0064107_mel_MASK.png,1,0,0,0
ISIC2019_0064113_mel_MASK.png,0,0,1,0
ISIC2019_0064114_mel_MASK.png,0,0,1,0
ISIC2019_0064116_mel_MASK.png,1,0,0,0
ISIC2019_0064120_mel_MASK.png,0,0,0,1
ISIC2019_0064129_mel_MASK.png,1,0,0,0
ISIC2019_0064134_mel_MASK.png,1,0,0,0
ISIC2019_0064141_mel_MASK.png,1,0,0,0
ISIC2019_0064161_mel_MASK.png,1,0,0,0
ISIC2019_0064195_mel_MASK.png,0,1,0,0
ISIC2019_0064201_mel_MASK.png,0,0,1,0
ISIC2019_0064212_mel_MASK.png,0,0,1,0
ISIC2019_0064229_mel_MASK.png,0,1,0,0
ISIC2019_0064240_mel_MASK.png,0,1,0,0
ISIC2019_0064247_mel_MASK.png,1,0,0,0
ISIC2019_0064261_mel_MASK.png,1,0,0,0
ISIC2019_0064266_mel_MASK.png,0,0,1,0
ISIC2019_0064276_mel_MASK.png,0,1,0,0
ISIC2019_0064320_mel_MASK.png,1,0,0,0
ISIC2019_0064337_mel_MASK.png,1,0,0,0
ISIC2019_0064341_mel_MASK.png,0,0,1,0
ISIC2019_0064342_mel_MASK.png,1,0,0,0
ISIC2019_0064344_mel_MASK.png,1,0,0,0
ISIC2019_0064360_mel_MASK.png,0,0,1,0
ISIC2019_0064393_mel_MASK.png,1,0,0,0
ISIC2019_0064396_mel_MASK.png,0,1,0,0
ISIC2019_0064416_mel_MASK.png,0,0,1,0
ISIC2019_0064423_mel_MASK.png,1,0,0,0
ISIC2019_0064427_mel_MASK.png,1,0,0,0
ISIC2019_0064444_mel_MASK.png,0,1,0,0
ISIC2019_0064455_mel_MASK.png,1,0,0,0
ISIC2019_0064462_mel_MASK.png,1,0,0,0
ISIC2019_0064472_mel_MASK.png,1,0,0,0
ISIC2019_0064481_mel_MASK.png,1,0,0,0
ISIC2019_0064483_mel_MASK.png,1,0,0,0
ISIC2019_0064503_mel_MASK.png,0,1,0,0
ISIC2019_0064507_mel_MASK.png,0,0,1,0
